name,crossing_number,strands,braid_word,jones_q,raw_braid_notation,raw_jones_t,comparable
12a_605,12,4,"[-1, -1, 2, -3, -1, 2, 2, 3, -1, 3, -1, 2, -1]",q**(-7)-3*q**(-6)+ 7*q**(-5)-13*q**(-4)+ 18*q**(-3)-22*q**(-2)+ 24*q**(-1)-22+ 19*q-13*q**2+ 8*q**3-4*q**4+ q**5,"[-1,-1,2,-3,-1,2,2,3,-1,3,-1,2,-1]",t^(-7)-3*t^(-6)+ 7*t^(-5)-13*t^(-4)+ 18*t^(-3)-22*t^(-2)+ 24*t^(-1)-22+ 19*t-13*t^2+ 8*t^3-4*t^4+ t^5,true
12a_606,12,5,"[-1, 2, 2, -3, 1, -3, 1, 2, -3, -4, 3, -4, 2, -3]",q**(-6)-3*q**(-5)+ 7*q**(-4)-13*q**(-3)+ 19*q**(-2)-24*q**(-1)+ 27-25*q+ 21*q**2-15*q**3+ 9*q**4-4*q**5+ q**6,"[-1,2,2,-3,1,-3,1,2,-3,-4,3,-4,2,-3]",t^(-6)-3*t^(-5)+ 7*t^(-4)-13*t^(-3)+ 19*t^(-2)-24*t^(-1)+ 27-25*t+ 21*t^2-15*t^3+ 9*t^4-4*t^5+ t^6,true
12a_607,12,4,"[1, 1, -2, 3, -2, -2, -2, 1, -2, -2, -3, -3, -2]",-q**(-11)+ 3*q**(-10)-7*q**(-9)+ 13*q**(-8)-20*q**(-7)+ 25*q**(-6)-27*q**(-5)+ 26*q**(-4)-21*q**(-3)+ 16*q**(-2)-9*q**(-1)+ 4-q,"[1,1,-2,3,-2,-2,-2,1,-2,-2,-3,-3,-2]",-t^(-11)+ 3*t^(-10)-7*t^(-9)+ 13*t^(-8)-20*t^(-7)+ 25*t^(-6)-27*t^(-5)+ 26*t^(-4)-21*t^(-3)+ 16*t^(-2)-9*t^(-1)+ 4-t,true
12a_608,12,5,"[1, 4, -3, 2, -3, -2, -4, 3, -2, -2, -1, -1, -2, 3, 3, -2]",-q**(-10)+ 3*q**(-9)-8*q**(-8)+ 15*q**(-7)-22*q**(-6)+ 28*q**(-5)-30*q**(-4)+ 29*q**(-3)-24*q**(-2)+ 17*q**(-1)-9+ 4*q-q**2,"[1,4,-3,2,-3,-2,-4,3,-2,-2,-1,-1,-2,3,3,-2]",-t^(-10)+ 3*t^(-9)-8*t^(-8)+ 15*t^(-7)-22*t^(-6)+ 28*t^(-5)-30*t^(-4)+ 29*t^(-3)-24*t^(-2)+ 17*t^(-1)-9+ 4*t-t^2,true
12a_609,12,5,"[1, 3, -2, 4, -2, 4, -2, -3, 2, -1, -1, -2, 4, -3, -3, -2]",-q**(-10)+ 4*q**(-9)-10*q**(-8)+ 18*q**(-7)-27*q**(-6)+ 33*q**(-5)-35*q**(-4)+ 34*q**(-3)-27*q**(-2)+ 19*q**(-1)-10+ 4*q-q**2,"[1,3,-2,4,-2,4,-2,-3,2,-1,-1,-2,4,-3,-3,-2]",-t^(-10)+ 4*t^(-9)-10*t^(-8)+ 18*t^(-7)-27*t^(-6)+ 33*t^(-5)-35*t^(-4)+ 34*t^(-3)-27*t^(-2)+ 19*t^(-1)-10+ 4*t-t^2,true
12a_61,12,5,"[1, -2, -2, 3, 1, 3, 1, 3, -4, -2, 3, -4]",-q**(-4)+ 3*q**(-3)-7*q**(-2)+ 14*q**(-1)-20+ 26*q-28*q**2+ 27*q**3-23*q**4+ 16*q**5-9*q**6+ 4*q**7-q**8,"[1,-2,-2,3,1,3,1,3,-4,-2,3,-4]",-t^(-4)+ 3*t^(-3)-7*t^(-2)+ 14*t^(-1)-20+ 26*t-28*t^2+ 27*t^3-23*t^4+ 16*t^5-9*t^6+ 4*t^7-t^8,true
12a_610,12,6,"[1, 1, 1, 2, -1, 3, -2, 1, 3, 2, 2, 4, -3, 4, 5, -4, 5]",q**2-3*q**3+ 7*q**4-11*q**5+ 16*q**6-19*q**7+ 21*q**8-19*q**9+ 16*q**10-12*q**11+ 7*q**12-4*q**13+ q**14,"[1,1,1,2,-1,3,-2,1,3,2,2,4,-3,4,5,-4,5]",t^2-3*t^3+ 7*t^4-11*t^5+ 16*t^6-19*t^7+ 21*t^8-19*t^9+ 16*t^10-12*t^11+ 7*t^12-4*t^13+ t^14,true
12a_611,12,5,"[-1, -2, 3, 4, 4, 3, -2, 3, -4, 3, 1, 1, 2, 2, -3, 2]",1-4*q+ 10*q**2-18*q**3+ 28*q**4-34*q**5+ 38*q**6-36*q**7+ 29*q**8-21*q**9+ 12*q**10-5*q**11+ q**12,"[-1,-2,3,4,4,3,-2,3,-4,3,1,1,2,2,-3,2]",1-4*t+ 10*t^2-18*t^3+ 28*t^4-34*t^5+ 38*t^6-36*t^7+ 29*t^8-21*t^9+ 12*t^10-5*t^11+ t^12,true
12a_612,12,5,"[-1, -2, 3, 4, 4, 4, 3, 3, -2, 3, -1, -4, 3, 2]",q**(-2)-3*q**(-1)+ 7-11*q+ 16*q**2-20*q**3+ 22*q**4-21*q**5+ 18*q**6-13*q**7+ 8*q**8-4*q**9+ q**10,"[-1,-2,3,4,4,4,3,3,-2,3,-1,-4,3,2]",t^(-2)-3*t^(-1)+ 7-11*t+ 16*t^2-20*t^3+ 22*t^4-21*t^5+ 18*t^6-13*t^7+ 8*t^8-4*t^9+ t^10,true
12a_613,12,5,"[1, -2, -3, 4, 4, -3, 2, -3, 4, -3, -1, -3, -1, -2]",-q**(-10)+ 3*q**(-9)-7*q**(-8)+ 12*q**(-7)-17*q**(-6)+ 22*q**(-5)-24*q**(-4)+ 23*q**(-3)-19*q**(-2)+ 14*q**(-1)-8+ 4*q-q**2,"[1,-2,-3,4,4,-3,2,-3,4,-3,-1,-3,-1,-2]",-t^(-10)+ 3*t^(-9)-7*t^(-8)+ 12*t^(-7)-17*t^(-6)+ 22*t^(-5)-24*t^(-4)+ 23*t^(-3)-19*t^(-2)+ 14*t^(-1)-8+ 4*t-t^2,true
12a_614,12,6,"[-1, 2, -3, 4, -1, 2, 4, 5, 3, 5, 3, -4, 3, -4, -5]",q**(-3)-3*q**(-2)+ 8*q**(-1)-15+ 24*q-31*q**2+ 34*q**3-33*q**4+ 28*q**5-20*q**6+ 12*q**7-5*q**8+ q**9,"[-1,2,-3,4,-1,2,4,5,3,5,3,-4,3,-4,-5]",t^(-3)-3*t^(-2)+ 8*t^(-1)-15+ 24*t-31*t^2+ 34*t^3-33*t^4+ 28*t^5-20*t^6+ 12*t^7-5*t^8+ t^9,true
12a_615,12,5,"[-1, 2, 2, 3, 1, 3, 1, 2, 2, -3, 4, 2, 4, 3, 3, -4]",q**3-3*q**4+ 9*q**5-16*q**6+ 27*q**7-35*q**8+ 38*q**9-38*q**10+ 32*q**11-23*q**12+ 14*q**13-6*q**14+ q**15,"[-1,2,2,3,1,3,1,2,2,-3,4,2,4,3,3,-4]",t^3-3*t^4+ 9*t^5-16*t^6+ 27*t^7-35*t^8+ 38*t^9-38*t^10+ 32*t^11-23*t^12+ 14*t^13-6*t^14+ t^15,true
12a_616,12,4,"[1, 1, 1, 2, 2, -3, 2, -1, 2, -3, 2, 2, -3]",-q**(-1)+ 4-10*q+ 20*q**2-30*q**3+ 39*q**4-42*q**5+ 41*q**6-34*q**7+ 24*q**8-14*q**9+ 5*q**10-q**11,"[1,1,1,2,2,-3,2,-1,2,-3,2,2,-3]",-t^(-1)+ 4-10*t+ 20*t^2-30*t^3+ 39*t^4-42*t^5+ 41*t^6-34*t^7+ 24*t^8-14*t^9+ 5*t^10-t^11,true
12a_617,12,4,"[-1, 2, 2, 3, -1, 3, -1, 2, 2, -1, 2, -3, -1]",-q**(-5)+ 3*q**(-4)-7*q**(-3)+ 13*q**(-2)-20*q**(-1)+ 26-27*q+ 27*q**2-22*q**3+ 16*q**4-10*q**5+ 4*q**6-q**7,"[-1,2,2,3,-1,3,-1,2,2,-1,2,-3,-1]",-t^(-5)+ 3*t^(-4)-7*t^(-3)+ 13*t^(-2)-20*t^(-1)+ 26-27*t+ 27*t^2-22*t^3+ 16*t^4-10*t^5+ 4*t^6-t^7,true
12a_618,12,4,"[1, 1, 1, 2, 2, -3, 2, -1, -3, 2, 2, -3, 2]",-q**(-1)+ 4-10*q+ 20*q**2-29*q**3+ 38*q**4-41*q**5+ 39*q**6-33*q**7+ 23*q**8-13*q**9+ 5*q**10-q**11,"[1,1,1,2,2,-3,2,-1,-3,2,2,-3,2]",-t^(-1)+ 4-10*t+ 20*t^2-29*t^3+ 38*t^4-41*t^5+ 39*t^6-33*t^7+ 23*t^8-13*t^9+ 5*t^10-t^11,true
12a_619,12,6,"[1, 1, 1, 5, -3, -4, 5, 4, -2, -3, 4, 2, 2, -3, 2, -1, 2]",q**(-1)-2+ 5*q-8*q**2+ 11*q**3-13*q**4+ 14*q**5-13*q**6+ 11*q**7-8*q**8+ 5*q**9-3*q**10+ q**11,"[1,1,1,5,-3,-4,5,4,-2,-3,4,2,2,-3,2,-1,2]",t^(-1)-2+ 5*t-8*t^2+ 11*t^3-13*t^4+ 14*t^5-13*t^6+ 11*t^7-8*t^8+ 5*t^9-3*t^10+ t^11,true
12a_62,12,6,"[-1, 2, 3, -4, -1, -4, 5, 3, 5, 2, -4, 5, -3]",-q**(-5)+ 3*q**(-4)-6*q**(-3)+ 11*q**(-2)-15*q**(-1)+ 19-20*q+ 18*q**2-15*q**3+ 11*q**4-6*q**5+ 3*q**6-q**7,"[-1,2,3,-4,-1,-4,5,3,5,2,-4,5,-3]",-t^(-5)+ 3*t^(-4)-6*t^(-3)+ 11*t^(-2)-15*t^(-1)+ 19-20*t+ 18*t^2-15*t^3+ 11*t^4-6*t^5+ 3*t^6-t^7,true
12a_620,12,4,"[-1, 2, 2, -3, 2, -1, 2, 3, 3, 3, 2, -1, 2]",-q**(-1)+ 5-12*q+ 23*q**2-32*q**3+ 40*q**4-43*q**5+ 40*q**6-33*q**7+ 22*q**8-12*q**9+ 5*q**10-q**11,"[-1,2,2,-3,2,-1,2,3,3,3,2,-1,2]",-t^(-1)+ 5-12*t+ 23*t^2-32*t^3+ 40*t^4-43*t^5+ 40*t^6-33*t^7+ 22*t^8-12*t^9+ 5*t^10-t^11,true
12a_621,12,5,"[1, -2, 3, -4, 1, 2, -3, -3, -3, 2, 2, -3, -3, -4]",-q**(-8)+ 3*q**(-7)-8*q**(-6)+ 14*q**(-5)-20*q**(-4)+ 26*q**(-3)-27*q**(-2)+ 26*q**(-1)-21+ 15*q-9*q**2+ 4*q**3-q**4,"[1,-2,3,-4,1,2,-3,-3,-3,2,2,-3,-3,-4]",-t^(-8)+ 3*t^(-7)-8*t^(-6)+ 14*t^(-5)-20*t^(-4)+ 26*t^(-3)-27*t^(-2)+ 26*t^(-1)-21+ 15*t-9*t^2+ 4*t^3-t^4,true
12a_622,12,6,"[1, 2, -3, 4, -5, -2, -2, -3, -4, 1, -2, 3, -4, 5, 4, 4, -3]",-q**(-7)+ 3*q**(-6)-8*q**(-5)+ 15*q**(-4)-22*q**(-3)+ 29*q**(-2)-31*q**(-1)+ 30-25*q+ 18*q**2-10*q**3+ 4*q**4-q**5,"[1,2,-3,4,-5,-2,-2,-3,-4,1,-2,3,-4,5,4,4,-3]",-t^(-7)+ 3*t^(-6)-8*t^(-5)+ 15*t^(-4)-22*t^(-3)+ 29*t^(-2)-31*t^(-1)+ 30-25*t+ 18*t^2-10*t^3+ 4*t^4-t^5,true
12a_623,12,5,"[-1, -4, 3, -2, 3, 4, 4, 4, -3, 2, -3, 2, 1, 1, 2, 2]",1-3*q+ 8*q**2-14*q**3+ 22*q**4-27*q**5+ 30*q**6-29*q**7+ 23*q**8-17*q**9+ 10*q**10-4*q**11+ q**12,"[-1,-4,3,-2,3,4,4,4,-3,2,-3,2,1,1,2,2]",1-3*t+ 8*t^2-14*t^3+ 22*t^4-27*t^5+ 30*t^6-29*t^7+ 23*t^8-17*t^9+ 10*t^10-4*t^11+ t^12,true
12a_624,12,5,"[1, -2, 3, -2, -2, 1, 1, 3, -2, -3, -4, 3, -2, -4, -3, -2]",-q**(-10)+ 3*q**(-9)-8*q**(-8)+ 14*q**(-7)-20*q**(-6)+ 26*q**(-5)-28*q**(-4)+ 27*q**(-3)-22*q**(-2)+ 16*q**(-1)-9+ 4*q-q**2,"[1,-2,3,-2,-2,1,1,3,-2,-3,-4,3,-2,-4,-3,-2]",-t^(-10)+ 3*t^(-9)-8*t^(-8)+ 14*t^(-7)-20*t^(-6)+ 26*t^(-5)-28*t^(-4)+ 27*t^(-3)-22*t^(-2)+ 16*t^(-1)-9+ 4*t-t^2,true
12a_625,12,6,"[-1, 2, -3, -4, 5, -1, 3, 5, -2, -4, 3, -2, -4, 5, 3]",-q**(-7)+ 4*q**(-6)-10*q**(-5)+ 18*q**(-4)-25*q**(-3)+ 31*q**(-2)-33*q**(-1)+ 31-25*q+ 17*q**2-9*q**3+ 4*q**4-q**5,"[-1,2,-3,-4,5,-1,3,5,-2,-4,3,-2,-4,5,3]",-t^(-7)+ 4*t^(-6)-10*t^(-5)+ 18*t^(-4)-25*t^(-3)+ 31*t^(-2)-33*t^(-1)+ 31-25*t+ 17*t^2-9*t^3+ 4*t^4-t^5,true
12a_626,12,4,"[1, 1, 1, 2, -3, 2, -1, 2, -3, -3, 2, -3, 2]",q**(-3)-5*q**(-2)+ 13*q**(-1)-24+ 36*q-43*q**2+ 47*q**3-44*q**4+ 35*q**5-24*q**6+ 13*q**7-5*q**8+ q**9,"[1,1,1,2,-3,2,-1,2,-3,-3,2,-3,2]",t^(-3)-5*t^(-2)+ 13*t^(-1)-24+ 36*t-43*t^2+ 47*t^3-44*t^4+ 35*t^5-24*t^6+ 13*t^7-5*t^8+ t^9,true
12a_627,12,5,"[-1, -3, -3, 2, 4, 2, -3, 2, -1, 4, -3, 2]",q**(-6)-4*q**(-5)+ 10*q**(-4)-19*q**(-3)+ 28*q**(-2)-34*q**(-1)+ 37-34*q+ 28*q**2-19*q**3+ 10*q**4-4*q**5+ q**6,"[-1,-3,-3,2,4,2,-3,2,-1,4,-3,2]",t^(-6)-4*t^(-5)+ 10*t^(-4)-19*t^(-3)+ 28*t^(-2)-34*t^(-1)+ 37-34*t+ 28*t^2-19*t^3+ 10*t^4-4*t^5+ t^6,true
12a_628,12,5,"[-1, 2, 2, 1, 1, 2, 3, -4, 3, -2, 3, -4, 3, -4]",-q**(-2)+ 4*q**(-1)-8+ 15*q-22*q**2+ 28*q**3-30*q**4+ 29*q**5-24*q**6+ 17*q**7-11*q**8+ 5*q**9-q**10,"[-1,2,2,1,1,2,3,-4,3,-2,3,-4,3,-4]",-t^(-2)+ 4*t^(-1)-8+ 15*t-22*t^2+ 28*t^3-30*t^4+ 29*t^5-24*t^6+ 17*t^7-11*t^8+ 5*t^9-t^10,true
12a_629,12,5,"[1, 2, -3, 4, -3, -2, -2, -3, 4, 1, 1, -2, -3, 4]",q**(-6)-5*q**(-5)+ 12*q**(-4)-23*q**(-3)+ 35*q**(-2)-43*q**(-1)+ 48-45*q+ 37*q**2-26*q**3+ 15*q**4-6*q**5+ q**6,"[1,2,-3,4,-3,-2,-2,-3,4,1,1,-2,-3,4]",t^(-6)-5*t^(-5)+ 12*t^(-4)-23*t^(-3)+ 35*t^(-2)-43*t^(-1)+ 48-45*t+ 37*t^2-26*t^3+ 15*t^4-6*t^5+ t^6,true
12a_63,12,5,"[1, -3, 4, -3, -3, 2, 4, 2, 4, 3, 3, -2, 1, -2]",q**(-3)-5*q**(-2)+ 13*q**(-1)-23+ 33*q-39*q**2+ 42*q**3-38*q**4+ 30*q**5-20*q**6+ 10*q**7-4*q**8+ q**9,"[1,-3,4,-3,-3,2,4,2,4,3,3,-2,1,-2]",t^(-3)-5*t^(-2)+ 13*t^(-1)-23+ 33*t-39*t^2+ 42*t^3-38*t^4+ 30*t^5-20*t^6+ 10*t^7-4*t^8+ t^9,true
12a_630,12,5,"[-1, 2, -3, 4, -1, -2, 4, 3, 3, -2, 3, -2, 3, 4]",-q**(-4)+ 4*q**(-3)-10*q**(-2)+ 19*q**(-1)-27+ 35*q-38*q**2+ 36*q**3-30*q**4+ 21*q**5-12*q**6+ 5*q**7-q**8,"[-1,2,-3,4,-1,-2,4,3,3,-2,3,-2,3,4]",-t^(-4)+ 4*t^(-3)-10*t^(-2)+ 19*t^(-1)-27+ 35*t-38*t^2+ 36*t^3-30*t^4+ 21*t^5-12*t^6+ 5*t^7-t^8,true
12a_631,12,5,"[-1, 2, 2, -3, 4, -3, 1, 1, 2, -3, 2, -4, -4, -3]",q**(-6)-4*q**(-5)+ 9*q**(-4)-17*q**(-3)+ 26*q**(-2)-32*q**(-1)+ 36-34*q+ 28*q**2-20*q**3+ 12*q**4-5*q**5+ q**6,"[-1,2,2,-3,4,-3,1,1,2,-3,2,-4,-4,-3]",t^(-6)-4*t^(-5)+ 9*t^(-4)-17*t^(-3)+ 26*t^(-2)-32*t^(-1)+ 36-34*t+ 28*t^2-20*t^3+ 12*t^4-5*t^5+ t^6,true
12a_632,12,5,"[-1, 2, 2, 1, 1, 2, -3, 4, 3, -2, -3, 2, -3, -3, 4, -3]",q**(-4)-3*q**(-3)+ 7*q**(-2)-12*q**(-1)+ 17-21*q+ 23*q**2-21*q**3+ 18*q**4-13*q**5+ 8*q**6-4*q**7+ q**8,"[-1,2,2,1,1,2,-3,4,3,-2,-3,2,-3,-3,4,-3]",t^(-4)-3*t^(-3)+ 7*t^(-2)-12*t^(-1)+ 17-21*t+ 23*t^2-21*t^3+ 18*t^4-13*t^5+ 8*t^6-4*t^7+ t^8,true
12a_633,12,5,"[-1, 2, 2, 1, 1, 2, -3, 4, -3, 2, -3, -2, 3, 4, -3, 4]",-q**(-2)+ 4*q**(-1)-9+ 17*q-25*q**2+ 32*q**3-34*q**4+ 33*q**5-27*q**6+ 19*q**7-12*q**8+ 5*q**9-q**10,"[-1,2,2,1,1,2,-3,4,-3,2,-3,-2,3,4,-3,4]",-t^(-2)+ 4*t^(-1)-9+ 17*t-25*t^2+ 32*t^3-34*t^4+ 33*t^5-27*t^6+ 19*t^7-12*t^8+ 5*t^9-t^10,true
12a_634,12,5,"[1, -2, -3, -4, 2, -3, -4, -3, -2, 3, 1, 4, 1, -2, -2, -2]",-q**(-10)+ 2*q**(-9)-6*q**(-8)+ 11*q**(-7)-15*q**(-6)+ 20*q**(-5)-21*q**(-4)+ 20*q**(-3)-17*q**(-2)+ 12*q**(-1)-6+ 3*q-q**2,"[1,-2,-3,-4,2,-3,-4,-3,-2,3,1,4,1,-2,-2,-2]",-t^(-10)+ 2*t^(-9)-6*t^(-8)+ 11*t^(-7)-15*t^(-6)+ 20*t^(-5)-21*t^(-4)+ 20*t^(-3)-17*t^(-2)+ 12*t^(-1)-6+ 3*t-t^2,true
12a_635,12,6,"[1, -3, -3, -2, 3, 5, -4, -2, 5, 3, 1, 5, -4, -3, -2]",-q**(-7)+ 4*q**(-6)-10*q**(-5)+ 17*q**(-4)-24*q**(-3)+ 30*q**(-2)-31*q**(-1)+ 30-24*q+ 16*q**2-9*q**3+ 4*q**4-q**5,"[1,-3,-3,-2,3,5,-4,-2,5,3,1,5,-4,-3,-2]",-t^(-7)+ 4*t^(-6)-10*t^(-5)+ 17*t^(-4)-24*t^(-3)+ 30*t^(-2)-31*t^(-1)+ 30-24*t+ 16*t^2-9*t^3+ 4*t^4-t^5,true
12a_636,12,6,"[-1, -1, -2, 1, -2, -2, -3, 2, 2, -4, 3, -2, 5, -4, -3, 5, 5]",-q**(-9)+ 2*q**(-8)-5*q**(-7)+ 8*q**(-6)-10*q**(-5)+ 13*q**(-4)-13*q**(-3)+ 13*q**(-2)-11*q**(-1)+ 8-5*q+ 3*q**2-q**3,"[-1,-1,-2,1,-2,-2,-3,2,2,-4,3,-2,5,-4,-3,5,5]",-t^(-9)+ 2*t^(-8)-5*t^(-7)+ 8*t^(-6)-10*t^(-5)+ 13*t^(-4)-13*t^(-3)+ 13*t^(-2)-11*t^(-1)+ 8-5*t+ 3*t^2-t^3,true
12a_637,12,5,"[1, -3, -2, -2, -3, 4, -3, 2, -3, 4, 1, 4, -3, -2]",-q**(-8)+ 4*q**(-7)-10*q**(-6)+ 18*q**(-5)-27*q**(-4)+ 34*q**(-3)-36*q**(-2)+ 35*q**(-1)-28+ 20*q-12*q**2+ 5*q**3-q**4,"[1,-3,-2,-2,-3,4,-3,2,-3,4,1,4,-3,-2]",-t^(-8)+ 4*t^(-7)-10*t^(-6)+ 18*t^(-5)-27*t^(-4)+ 34*t^(-3)-36*t^(-2)+ 35*t^(-1)-28+ 20*t-12*t^2+ 5*t^3-t^4,true
12a_638,12,5,"[-1, 4, -2, -3, 4, 3, -2, 1, 3, 1, 3, 2, 2, -3, 2, 2]",1-3*q+ 8*q**2-14*q**3+ 21*q**4-26*q**5+ 29*q**6-27*q**7+ 22*q**8-16*q**9+ 9*q**10-4*q**11+ q**12,"[-1,4,-2,-3,4,3,-2,1,3,1,3,2,2,-3,2,2]",1-3*t+ 8*t^2-14*t^3+ 21*t^4-26*t^5+ 29*t^6-27*t^7+ 22*t^8-16*t^9+ 9*t^10-4*t^11+ t^12,true
12a_639,12,4,"[-1, 2, -1, 2, 3, 3, 3, -2, -1, 3, -1, 3, 2]",q**(-3)-3*q**(-2)+ 7*q**(-1)-14+ 22*q-28*q**2+ 32*q**3-30*q**4+ 26*q**5-19*q**6+ 11*q**7-5*q**8+ q**9,"[-1,2,-1,2,3,3,3,-2,-1,3,-1,3,2]",t^(-3)-3*t^(-2)+ 7*t^(-1)-14+ 22*t-28*t^2+ 32*t^3-30*t^4+ 26*t^5-19*t^6+ 11*t^7-5*t^8+ t^9,true
12a_64,12,6,"[1, 1, -2, -3, 1, -3, 4, 2, 4, 5, 2, 3, 5, -4, 5]",1-3*q+ 9*q**2-17*q**3+ 26*q**4-32*q**5+ 35*q**6-33*q**7+ 27*q**8-19*q**9+ 10*q**10-4*q**11+ q**12,"[1,1,-2,-3,1,-3,4,2,4,5,2,3,5,-4,5]",1-3*t+ 9*t^2-17*t^3+ 26*t^4-32*t^5+ 35*t^6-33*t^7+ 27*t^8-19*t^9+ 10*t^10-4*t^11+ t^12,true
12a_640,12,5,"[1, -3, 2, -4, 2, -4, 3, -4, 3, -4, 3, 2, 1, -2]",q**(-4)-3*q**(-3)+ 6*q**(-2)-10*q**(-1)+ 14-17*q+ 19*q**2-17*q**3+ 15*q**4-11*q**5+ 7*q**6-4*q**7+ q**8,"[1,-3,2,-4,2,-4,3,-4,3,-4,3,2,1,-2]",t^(-4)-3*t^(-3)+ 6*t^(-2)-10*t^(-1)+ 14-17*t+ 19*t^2-17*t^3+ 15*t^4-11*t^5+ 7*t^6-4*t^7+ t^8,true
12a_641,12,4,"[1, -2, 1, 2, -3, -3, -3, -3, 2, 2, -3, -3, -3]",-q**(-9)+ 2*q**(-8)-4*q**(-7)+ 6*q**(-6)-8*q**(-5)+ 10*q**(-4)-10*q**(-3)+ 10*q**(-2)-8*q**(-1)+ 7-4*q+ 2*q**2-q**3,"[1,-2,1,2,-3,-3,-3,-3,2,2,-3,-3,-3]",-t^(-9)+ 2*t^(-8)-4*t^(-7)+ 6*t^(-6)-8*t^(-5)+ 10*t^(-4)-10*t^(-3)+ 10*t^(-2)-8*t^(-1)+ 7-4*t+ 2*t^2-t^3,true
12a_642,12,5,"[1, -2, 1, 2, -3, -4, 3, -4, -3, 2, 2, -3, -3, -3]",-q**(-8)+ 2*q**(-7)-5*q**(-6)+ 9*q**(-5)-13*q**(-4)+ 17*q**(-3)-17*q**(-2)+ 17*q**(-1)-14+ 10*q-6*q**2+ 3*q**3-q**4,"[1,-2,1,2,-3,-4,3,-4,-3,2,2,-3,-3,-3]",-t^(-8)+ 2*t^(-7)-5*t^(-6)+ 9*t^(-5)-13*t^(-4)+ 17*t^(-3)-17*t^(-2)+ 17*t^(-1)-14+ 10*t-6*t^2+ 3*t^3-t^4,true
12a_643,12,5,"[1, -2, 1, 2, -3, -3, -3, -3, 2, 2, -3, -4, 3, -4]",-q**(-8)+ 2*q**(-7)-5*q**(-6)+ 9*q**(-5)-12*q**(-4)+ 15*q**(-3)-15*q**(-2)+ 14*q**(-1)-11+ 8*q-4*q**2+ 2*q**3-q**4,"[1,-2,1,2,-3,-3,-3,-3,2,2,-3,-4,3,-4]",-t^(-8)+ 2*t^(-7)-5*t^(-6)+ 9*t^(-5)-12*t^(-4)+ 15*t^(-3)-15*t^(-2)+ 14*t^(-1)-11+ 8*t-4*t^2+ 2*t^3-t^4,true
12a_644,12,6,"[1, -2, 1, 2, -3, -4, -5, 4, -5, -4, 3, -4, 2, 2, -3]",-q**(-7)+ 2*q**(-6)-5*q**(-5)+ 9*q**(-4)-12*q**(-3)+ 16*q**(-2)-17*q**(-1)+ 17-14*q+ 10*q**2-6*q**3+ 3*q**4-q**5,"[1,-2,1,2,-3,-4,-5,4,-5,-4,3,-4,2,2,-3]",-t^(-7)+ 2*t^(-6)-5*t^(-5)+ 9*t^(-4)-12*t^(-3)+ 16*t^(-2)-17*t^(-1)+ 17-14*t+ 10*t^2-6*t^3+ 3*t^4-t^5,true
12a_645,12,4,"[-1, -1, 2, 2, -3, 2, -1, 2, 3, 3, -1, 3, 2]",q**(-3)-4*q**(-2)+ 11*q**(-1)-21+ 31*q-38*q**2+ 42*q**3-39*q**4+ 32*q**5-22*q**6+ 12*q**7-5*q**8+ q**9,"[-1,-1,2,2,-3,2,-1,2,3,3,-1,3,2]",t^(-3)-4*t^(-2)+ 11*t^(-1)-21+ 31*t-38*t^2+ 42*t^3-39*t^4+ 32*t^5-22*t^6+ 12*t^7-5*t^8+ t^9,true
12a_646,12,4,"[-1, -1, -1, -3, 2, 2, -1, 2, 3, -1, 3, 2, 2]",-q**(-5)+ 3*q**(-4)-7*q**(-3)+ 13*q**(-2)-19*q**(-1)+ 25-26*q+ 25*q**2-21*q**3+ 15*q**4-9*q**5+ 4*q**6-q**7,"[-1,-1,-1,-3,2,2,-1,2,3,-1,3,2,2]",-t^(-5)+ 3*t^(-4)-7*t^(-3)+ 13*t^(-2)-19*t^(-1)+ 25-26*t+ 25*t^2-21*t^3+ 15*t^4-9*t^5+ 4*t^6-t^7,true
12a_647,12,4,"[1, 1, 2, 2, 2, 3, 1, 1, 1, -2, 1, 3, 3]",q**4-2*q**5+ 7*q**6-11*q**7+ 17*q**8-22*q**9+ 23*q**10-23*q**11+ 20*q**12-14*q**13+ 8*q**14-4*q**15+ q**16,"[1,1,2,2,2,3,1,1,1,-2,1,3,3]",t^4-2*t^5+ 7*t^6-11*t^7+ 17*t^8-22*t^9+ 23*t^10-23*t^11+ 20*t^12-14*t^13+ 8*t^14-4*t^15+ t^16,true
12a_648,12,5,"[1, -2, 3, 1, 3, 3, 4, 2, 4, 2, 2, -3, 2, 4]",q**3-2*q**4+ 6*q**5-10*q**6+ 16*q**7-21*q**8+ 23*q**9-22*q**10+ 19*q**11-14*q**12+ 8*q**13-4*q**14+ q**15,"[1,-2,3,1,3,3,4,2,4,2,2,-3,2,4]",t^3-2*t^4+ 6*t^5-10*t^6+ 16*t^7-21*t^8+ 23*t^9-22*t^10+ 19*t^11-14*t^12+ 8*t^13-4*t^14+ t^15,true
12a_649,12,5,"[1, -2, 3, -4, 1, -4, 1, -2, -4, -4, 3, -4]",-q**(-8)+ 3*q**(-7)-7*q**(-6)+ 11*q**(-5)-15*q**(-4)+ 19*q**(-3)-19*q**(-2)+ 18*q**(-1)-14+ 10*q-6*q**2+ 3*q**3-q**4,"[1,-2,3,-4,1,-4,1,-2,-4,-4,3,-4]",-t^(-8)+ 3*t^(-7)-7*t^(-6)+ 11*t^(-5)-15*t^(-4)+ 19*t^(-3)-19*t^(-2)+ 18*t^(-1)-14+ 10*t-6*t^2+ 3*t^3-t^4,true
